data,linha,sigla,estacao,fluxo,ano
2023-04-07,1-AZUL,CON,Conceição,7600,2023
2023-04-08,1-AZUL,CON,Conceição,11300,2023
2023-04-09,1-AZUL,CON,Conceição,7100,2023
2023-04-10,1-AZUL,CON,Conceição,24900,2023
2023-04-11,1-AZUL,CON,Conceição,26500,2023
2023-04-12,1-AZUL,CON,Conceição,26400,2023
2023-04-13,1-AZUL,CON,Conceição,26900,2023
2023-04-14,1-AZUL,CON,Conceição,24000,2023
2023-04-15,1-AZUL,CON,Conceição,13500,2023
2023-04-16,1-AZUL,CON,Conceição,7700,2023
2023-04-17,1-AZUL,CON,Conceição,25000,2023
2023-04-18,1-AZUL,CON,Conceição,25500,2023
2023-04-19,1-AZUL,CON,Conceição,27000,2023
2023-04-20,1-AZUL,CON,Conceição,25900,2023
2023-04-21,1-AZUL,CON,Conceição,9600,2023
2023-04-22,1-AZUL,CON,Conceição,12100,2023
2023-04-23,1-AZUL,CON,Conceição,8100,2023
2023-04-24,1-AZUL,CON,Conceição,24700,2023
2023-04-25,1-AZUL,CON,Conceição,26700,2023
2023-04-26,1-AZUL,CON,Conceição,26700,2023
2023-04-27,1-AZUL,CON,Conceição,25700,2023
2023-04-28,1-AZUL,CON,Conceição,24400,2023
2023-04-29,1-AZUL,CON,Conceição,13700,2023
2023-04-30,1-AZUL,CON,Conceição,8200,2023
2023-05-01,1-AZUL,CON,Conceição,7500,2023
2023-05-02,1-AZUL,CON,Conceição,26200,2023
2023-05-03,1-AZUL,CON,Conceição,27000,2023
2023-05-04,1-AZUL,CON,Conceição,26500,2023
2023-05-05,1-AZUL,CON,Conceição,25100,2023
2023-05-06,1-AZUL,CON,Conceição,14300,2023
2023-05-07,1-AZUL,CON,Conceição,8100,2023
2023-05-08,1-AZUL,CON,Conceição,25300,2023
2023-05-09,1-AZUL,CON,Conceição,26800,2023
2023-05-10,1-AZUL,CON,Conceição,26400,2023
2023-05-11,1-AZUL,CON,Conceição,27100,2023
2023-05-12,1-AZUL,CON,Conceição,25000,2023
2023-05-13,1-AZUL,CON,Conceição,13800,2023
2023-05-14,1-AZUL,CON,Conceição,7600,2023
2023-05-15,1-AZUL,CON,Conceição,25000,2023
2023-05-16,1-AZUL,CON,Conceição,26700,2023
2023-05-17,1-AZUL,CON,Conceição,26600,2023
2023-05-18,1-AZUL,CON,Conceição,26900,2023
2023-05-19,1-AZUL,CON,Conceição,24500,2023
2023-05-20,1-AZUL,CON,Conceição,13400,2023
2023-05-21,1-AZUL,CON,Conceição,8100,2023
2023-05-22,1-AZUL,CON,Conceição,25300,2023
2023-05-23,1-AZUL,CON,Conceição,26700,2023
2023-05-24,1-AZUL,CON,Conceição,27000,2023
2023-05-25,1-AZUL,CON,Conceição,26900,2023
2023-05-26,1-AZUL,CON,Conceição,24600,2023
2023-05-27,1-AZUL,CON,Conceição,14100,2023
2023-05-28,1-AZUL,CON,Conceição,8600,2023
2023-05-29,1-AZUL,CON,Conceição,24500,2023
2023-05-30,1-AZUL,CON,Conceição,26200,2023
2023-05-31,1-AZUL,CON,Conceição,24800,2023
2023-06-01,1-AZUL,CON,Conceição,26800,2023
2023-06-02,1-AZUL,CON,Conceição,24800,2023
2023-06-03,1-AZUL,CON,Conceição,14200,2023
2023-06-04,1-AZUL,CON,Conceição,7900,2023
2023-06-05,1-AZUL,CON,Conceição,25900,2023
2023-06-06,1-AZUL,CON,Conceição,27200,2023
2023-06-07,1-AZUL,CON,Conceição,27900,2023
2023-06-08,1-AZUL,CON,Conceição,10400,2023
2023-06-09,1-AZUL,CON,Conceição,17400,2023
2023-06-10,1-AZUL,CON,Conceição,13100,2023
2023-06-11,1-AZUL,CON,Conceição,8500,2023
2023-06-12,1-AZUL,CON,Conceição,25300,2023
2023-06-13,1-AZUL,CON,Conceição,25500,2023
2023-06-14,1-AZUL,CON,Conceição,25500,2023
2023-06-15,1-AZUL,CON,Conceição,25600,2023
2023-06-16,1-AZUL,CON,Conceição,24300,2023
2023-06-17,1-AZUL,CON,Conceição,13900,2023
2023-06-18,1-AZUL,CON,Conceição,7700,2023
2023-06-19,1-AZUL,CON,Conceição,24800,2023
2023-06-20,1-AZUL,CON,Conceição,26100,2023
2023-06-21,1-AZUL,CON,Conceição,26200,2023
2023-06-22,1-AZUL,CON,Conceição,26000,2023
2023-06-23,1-AZUL,CON,Conceição,23900,2023
2023-06-24,1-AZUL,CON,Conceição,13800,2023
2023-06-25,1-AZUL,CON,Conceição,7600,2023
2023-06-26,1-AZUL,CON,Conceição,23700,2023
2023-06-27,1-AZUL,CON,Conceição,25800,2023
2023-06-28,1-AZUL,CON,Conceição,25900,2023
2023-06-29,1-AZUL,CON,Conceição,25100,2023
2023-06-30,1-AZUL,CON,Conceição,23100,2023
2023-07-01,1-AZUL,CON,Conceição,13200,2023
2023-07-02,1-AZUL,CON,Conceição,7900,2023
2023-07-03,1-AZUL,CON,Conceição,22800,2023
2023-07-04,1-AZUL,CON,Conceição,24200,2023
2023-07-05,1-AZUL,CON,Conceição,24600,2023
2023-07-06,1-AZUL,CON,Conceição,24800,2023
2023-07-07,1-AZUL,CON,Conceição,23100,2023
2023-07-08,1-AZUL,CON,Conceição,13900,2023
2023-07-09,1-AZUL,CON,Conceição,7000,2023
2023-07-10,1-AZUL,CON,Conceição,22100,2023
2023-07-11,1-AZUL,CON,Conceição,24200,2023
2023-07-12,1-AZUL,CON,Conceição,24400,2023
2023-07-13,1-AZUL,CON,Conceição,24000,2023
2023-07-14,1-AZUL,CON,Conceição,21400,2023
2023-07-15,1-AZUL,CON,Conceição,12900,2023
2023-07-16,1-AZUL,CON,Conceição,7800,2023
2023-07-17,1-AZUL,CON,Conceição,22000,2023
2023-07-18,1-AZUL,CON,Conceição,23000,2023
2023-07-19,1-AZUL,CON,Conceição,23200,2023
2023-07-20,1-AZUL,CON,Conceição,23800,2023
2023-07-21,1-AZUL,CON,Conceição,22000,2023
2023-07-22,1-AZUL,CON,Conceição,13200,2023
2023-07-23,1-AZUL,CON,Conceição,8000,2023
2023-07-24,1-AZUL,CON,Conceição,21100,2023
2023-07-25,1-AZUL,CON,Conceição,24500,2023
2023-07-26,1-AZUL,CON,Conceição,24700,2023
2023-07-27,1-AZUL,CON,Conceição,24400,2023
2023-07-28,1-AZUL,CON,Conceição,22500,2023
2023-07-29,1-AZUL,CON,Conceição,12500,2023
2023-07-30,1-AZUL,CON,Conceição,8000,2023
2023-07-31,1-AZUL,CON,Conceição,23700,2023
2023-08-01,1-AZUL,CON,Conceição,25700,2023
2023-08-02,1-AZUL,CON,Conceição,24200,2023
2023-08-03,1-AZUL,CON,Conceição,26700,2023
2023-08-04,1-AZUL,CON,Conceição,24200,2023
2023-08-05,1-AZUL,CON,Conceição,14100,2023
2023-08-06,1-AZUL,CON,Conceição,8600,2023
2023-08-07,1-AZUL,CON,Conceição,25400,2023
2023-08-08,1-AZUL,CON,Conceição,27000,2023
2023-08-09,1-AZUL,CON,Conceição,27200,2023
2023-08-10,1-AZUL,CON,Conceição,27100,2023
2023-08-11,1-AZUL,CON,Conceição,24400,2023
2023-08-12,1-AZUL,CON,Conceição,13600,2023
2023-08-13,1-AZUL,CON,Conceição,7300,2023
2023-08-14,1-AZUL,CON,Conceição,25400,2023
2023-08-15,1-AZUL,CON,Conceição,26400,2023
2023-08-16,1-AZUL,CON,Conceição,27100,2023
2023-08-17,1-AZUL,CON,Conceição,26900,2023
2023-08-18,1-AZUL,CON,Conceição,24600,2023
2023-08-19,1-AZUL,CON,Conceição,13900,2023
2023-08-20,1-AZUL,CON,Conceição,8100,2023
2023-08-21,1-AZUL,CON,Conceição,25400,2023
2023-08-22,1-AZUL,CON,Conceição,27200,2023
2023-08-23,1-AZUL,CON,Conceição,27500,2023
2023-08-24,1-AZUL,CON,Conceição,26300,2023
2023-08-25,1-AZUL,CON,Conceição,24300,2023
2023-08-26,1-AZUL,CON,Conceição,12600,2023
2023-08-27,1-AZUL,CON,Conceição,6600,2023
2023-08-28,1-AZUL,CON,Conceição,24300,2023
2023-08-29,1-AZUL,CON,Conceição,26300,2023
2023-08-30,1-AZUL,CON,Conceição,27000,2023
2023-08-31,1-AZUL,CON,Conceição,26700,2023
2023-09-01,1-AZUL,CON,Conceição,25400,2023
2023-09-02,1-AZUL,CON,Conceição,13700,2023
2023-09-03,1-AZUL,CON,Conceição,8300,2023
2023-09-04,1-AZUL,CON,Conceição,27000,2023
2023-09-05,1-AZUL,CON,Conceição,29600,2023
2023-09-06,1-AZUL,CON,Conceição,29000,2023
2023-09-07,1-AZUL,CON,Conceição,9400,2023
2023-09-08,1-AZUL,CON,Conceição,17100,2023
2023-09-09,1-AZUL,CON,Conceição,12200,2023
2023-09-10,1-AZUL,CON,Conceição,8200,2023
2023-09-11,1-AZUL,CON,Conceição,26800,2023
2023-09-12,1-AZUL,CON,Conceição,29200,2023
2023-09-13,1-AZUL,CON,Conceição,29100,2023
2023-09-14,1-AZUL,CON,Conceição,27800,2023
2023-09-15,1-AZUL,CON,Conceição,25600,2023
2023-09-16,1-AZUL,CON,Conceição,14200,2023
2023-09-17,1-AZUL,CON,Conceição,7900,2023
2023-09-18,1-AZUL,CON,Conceição,26300,2023
2023-09-19,1-AZUL,CON,Conceição,28700,2023
2023-09-20,1-AZUL,CON,Conceição,29100,2023
2023-09-21,1-AZUL,CON,Conceição,28300,2023
2023-09-22,1-AZUL,CON,Conceição,25300,2023
2023-09-23,1-AZUL,CON,Conceição,13600,2023
2023-09-24,1-AZUL,CON,Conceição,7800,2023
2023-09-25,1-AZUL,CON,Conceição,26200,2023
2023-09-26,1-AZUL,CON,Conceição,29200,2023
2023-09-27,1-AZUL,CON,Conceição,29000,2023
2023-09-28,1-AZUL,CON,Conceição,28500,2023
2023-09-29,1-AZUL,CON,Conceição,25400,2023
2023-09-30,1-AZUL,CON,Conceição,14000,2023
2023-10-01,1-AZUL,CON,Conceição,6600,2023
2023-10-02,1-AZUL,CON,Conceição,27100,2023
2023-10-04,1-AZUL,CON,Conceição,28000,2023
2023-10-05,1-AZUL,CON,Conceição,28900,2023
2023-10-06,1-AZUL,CON,Conceição,26100,2023
2023-10-07,1-AZUL,CON,Conceição,13600,2023
2023-10-08,1-AZUL,CON,Conceição,7300,2023
2023-10-09,1-AZUL,CON,Conceição,27100,2023
2023-10-10,1-AZUL,CON,Conceição,30800,2023
2023-10-11,1-AZUL,CON,Conceição,30000,2023
2023-10-12,1-AZUL,CON,Conceição,6400,2023
2023-10-13,1-AZUL,CON,Conceição,16500,2023
2023-10-14,1-AZUL,CON,Conceição,11800,2023
2023-10-15,1-AZUL,CON,Conceição,8000,2023
2023-10-16,1-AZUL,CON,Conceição,26100,2023
2023-10-17,1-AZUL,CON,Conceição,27400,2023
2023-10-18,1-AZUL,CON,Conceição,29100,2023
2023-10-19,1-AZUL,CON,Conceição,28300,2023
2023-10-20,1-AZUL,CON,Conceição,24200,2023
2023-10-21,1-AZUL,CON,Conceição,13900,2023
2023-10-22,1-AZUL,CON,Conceição,8200,2023
2023-10-23,1-AZUL,CON,Conceição,26600,2023
2023-10-24,1-AZUL,CON,Conceição,29000,2023
2023-10-25,1-AZUL,CON,Conceição,29400,2023
2023-10-26,1-AZUL,CON,Conceição,28400,2023
2023-10-27,1-AZUL,CON,Conceição,25100,2023
2023-10-28,1-AZUL,CON,Conceição,14400,2023
2023-10-29,1-AZUL,CON,Conceição,7500,2023
2023-10-30,1-AZUL,CON,Conceição,26900,2023
2023-10-31,1-AZUL,CON,Conceição,29100,2023
2023-11-01,1-AZUL,CON,Conceição,29300,2023
2023-11-02,1-AZUL,CON,Conceição,8900,2023
2023-11-03,1-AZUL,CON,Conceição,18000,2023
2023-11-04,1-AZUL,CON,Conceição,12500,2023
2023-11-05,1-AZUL,CON,Conceição,9000,2023
2023-11-06,1-AZUL,CON,Conceição,27200,2023
2023-11-07,1-AZUL,CON,Conceição,29800,2023
2023-11-08,1-AZUL,CON,Conceição,30400,2023
2023-11-09,1-AZUL,CON,Conceição,29500,2023
2023-11-10,1-AZUL,CON,Conceição,26100,2023
2023-11-11,1-AZUL,CON,Conceição,14600,2023
2023-11-12,1-AZUL,CON,Conceição,10500,2023
2023-11-13,1-AZUL,CON,Conceição,27600,2023
2023-11-14,1-AZUL,CON,Conceição,30000,2023
2023-11-15,1-AZUL,CON,Conceição,9800,2023
2023-11-16,1-AZUL,CON,Conceição,28400,2023
2023-11-17,1-AZUL,CON,Conceição,25300,2023
2023-11-18,1-AZUL,CON,Conceição,13300,2023
2023-11-19,1-AZUL,CON,Conceição,7300,2023
2023-11-20,1-AZUL,CON,Conceição,9300,2023
2023-11-21,1-AZUL,CON,Conceição,29300,2023
2023-11-22,1-AZUL,CON,Conceição,29900,2023
2023-11-23,1-AZUL,CON,Conceição,28800,2023
2023-11-24,1-AZUL,CON,Conceição,25700,2023
2023-11-25,1-AZUL,CON,Conceição,13600,2023
2023-11-26,1-AZUL,CON,Conceição,8900,2023
2023-11-27,1-AZUL,CON,Conceição,27300,2023
2023-11-29,1-AZUL,CON,Conceição,29000,2023
2023-11-30,1-AZUL,CON,Conceição,29500,2023
2023-12-01,1-AZUL,CON,Conceição,25800,2023
2023-12-02,1-AZUL,CON,Conceição,15500,2023
2023-12-03,1-AZUL,CON,Conceição,8800,2023
2023-12-04,1-AZUL,CON,Conceição,27100,2023
2023-12-05,1-AZUL,CON,Conceição,29200,2023
2023-12-06,1-AZUL,CON,Conceição,30100,2023
2023-12-07,1-AZUL,CON,Conceição,29200,2023
2023-12-08,1-AZUL,CON,Conceição,25800,2023
2023-12-09,1-AZUL,CON,Conceição,15500,2023
2023-12-10,1-AZUL,CON,Conceição,9300,2023
2023-12-11,1-AZUL,CON,Conceição,26100,2023
2023-12-12,1-AZUL,CON,Conceição,28300,2023
2023-12-13,1-AZUL,CON,Conceição,28700,2023
2023-12-14,1-AZUL,CON,Conceição,25400,2023
2023-12-15,1-AZUL,CON,Conceição,25800,2023
2023-12-16,1-AZUL,CON,Conceição,15100,2023
2023-12-17,1-AZUL,CON,Conceição,9700,2023
2023-12-18,1-AZUL,CON,Conceição,25200,2023
2023-12-19,1-AZUL,CON,Conceição,26700,2023
2023-12-20,1-AZUL,CON,Conceição,26500,2023
2023-12-21,1-AZUL,CON,Conceição,25000,2023
2023-12-22,1-AZUL,CON,Conceição,20600,2023
2023-12-23,1-AZUL,CON,Conceição,11800,2023
2023-12-24,1-AZUL,CON,Conceição,6300,2023
2023-12-25,1-AZUL,CON,Conceição,5200,2023
2023-12-26,1-AZUL,CON,Conceição,16000,2023
2023-12-27,1-AZUL,CON,Conceição,17900,2023
2023-12-28,1-AZUL,CON,Conceição,17200,2023
2023-12-29,1-AZUL,CON,Conceição,14700,2023
2023-12-30,1-AZUL,CON,Conceição,8800,2023
2023-12-31,1-AZUL,CON,Conceição,6500,2023
2023-01-01,1-AZUL,JUD,São Judas,2500,2023
2023-01-02,1-AZUL,JUD,São Judas,8100,2023
2023-01-03,1-AZUL,JUD,São Judas,10000,2023
2023-01-04,1-AZUL,JUD,São Judas,11100,2023
2023-01-05,1-AZUL,JUD,São Judas,10700,2023
2023-01-06,1-AZUL,JUD,São Judas,11100,2023
2023-01-07,1-AZUL,JUD,São Judas,6400,2023
2023-01-08,1-AZUL,JUD,São Judas,4100,2023
2023-01-09,1-AZUL,JUD,São Judas,9400,2023
2023-01-10,1-AZUL,JUD,São Judas,12400,2023
2023-01-11,1-AZUL,JUD,São Judas,12500,2023
2023-01-12,1-AZUL,JUD,São Judas,12600,2023
2023-01-13,1-AZUL,JUD,São Judas,12200,2023
2023-01-14,1-AZUL,JUD,São Judas,7100,2023
2023-01-15,1-AZUL,JUD,São Judas,4300,2023
2023-01-16,1-AZUL,JUD,São Judas,11900,2023
2023-01-17,1-AZUL,JUD,São Judas,12800,2023
2023-01-18,1-AZUL,JUD,São Judas,12900,2023
2023-01-19,1-AZUL,JUD,São Judas,12900,2023
2023-01-20,1-AZUL,JUD,São Judas,12600,2023
2023-01-21,1-AZUL,JUD,São Judas,7400,2023
2023-01-22,1-AZUL,JUD,São Judas,3900,2023
2023-01-23,1-AZUL,JUD,São Judas,12200,2023
2023-01-24,1-AZUL,JUD,São Judas,13600,2023
2023-01-25,1-AZUL,JUD,São Judas,6000,2023
2023-01-26,1-AZUL,JUD,São Judas,11900,2023
2023-01-27,1-AZUL,JUD,São Judas,13100,2023
2023-01-28,1-AZUL,JUD,São Judas,9600,2023
2023-01-29,1-AZUL,JUD,São Judas,4400,2023
2023-01-30,1-AZUL,JUD,São Judas,12800,2023
2023-01-31,1-AZUL,JUD,São Judas,13200,2023
2023-02-01,1-AZUL,JUD,São Judas,13600,2023
2023-02-02,1-AZUL,JUD,São Judas,13800,2023
2023-02-03,1-AZUL,JUD,São Judas,13400,2023
2023-02-04,1-AZUL,JUD,São Judas,7600,2023
2023-02-05,1-AZUL,JUD,São Judas,4400,2023
2023-02-06,1-AZUL,JUD,São Judas,13500,2023
2023-02-07,1-AZUL,JUD,São Judas,14200,2023
2023-02-08,1-AZUL,JUD,São Judas,14300,2023
2023-02-09,1-AZUL,JUD,São Judas,14700,2023
2023-02-10,1-AZUL,JUD,São Judas,14000,2023
2023-02-11,1-AZUL,JUD,São Judas,7900,2023
2023-02-12,1-AZUL,JUD,São Judas,4700,2023
2023-02-13,1-AZUL,JUD,São Judas,13800,2023
2023-02-14,1-AZUL,JUD,São Judas,14300,2023
2023-02-15,1-AZUL,JUD,São Judas,14600,2023
2023-02-16,1-AZUL,JUD,São Judas,14600,2023
2023-02-17,1-AZUL,JUD,São Judas,13700,2023
2023-02-18,1-AZUL,JUD,São Judas,6700,2023
2023-02-19,1-AZUL,JUD,São Judas,3700,2023
2023-02-20,1-AZUL,JUD,São Judas,7000,2023
2023-02-21,1-AZUL,JUD,São Judas,5100,2023
2023-02-22,1-AZUL,JUD,São Judas,10700,2023
2023-02-23,1-AZUL,JUD,São Judas,13500,2023
2023-02-24,1-AZUL,JUD,São Judas,13700,2023
2023-02-25,1-AZUL,JUD,São Judas,7600,2023
2023-02-26,1-AZUL,JUD,São Judas,4500,2023
2023-02-27,1-AZUL,JUD,São Judas,13800,2023
2023-02-28,1-AZUL,JUD,São Judas,16600,2023
2023-03-01,1-AZUL,JUD,São Judas,14700,2023
2023-03-02,1-AZUL,JUD,São Judas,14800,2023
2023-03-03,1-AZUL,JUD,São Judas,14200,2023
2023-03-04,1-AZUL,JUD,São Judas,7800,2023
2023-03-05,1-AZUL,JUD,São Judas,4700,2023
2023-03-06,1-AZUL,JUD,São Judas,14300,2023
2023-03-07,1-AZUL,JUD,São Judas,14800,2023
2023-03-08,1-AZUL,JUD,São Judas,15000,2023
2023-03-09,1-AZUL,JUD,São Judas,14800,2023
2023-03-10,1-AZUL,JUD,São Judas,14500,2023
2023-03-11,1-AZUL,JUD,São Judas,8200,2023
2023-03-12,1-AZUL,JUD,São Judas,4600,2023
2023-03-13,1-AZUL,JUD,São Judas,14400,2023
2023-03-14,1-AZUL,JUD,São Judas,14900,2023
2023-03-15,1-AZUL,JUD,São Judas,15100,2023
2023-03-16,1-AZUL,JUD,São Judas,15200,2023
2023-03-17,1-AZUL,JUD,São Judas,14900,2023
2023-03-18,1-AZUL,JUD,São Judas,8200,2023
2023-03-19,1-AZUL,JUD,São Judas,5100,2023
2023-03-20,1-AZUL,JUD,São Judas,14200,2023
2023-03-21,1-AZUL,JUD,São Judas,15000,2023
2023-03-22,1-AZUL,JUD,São Judas,14800,2023
2023-03-24,1-AZUL,JUD,São Judas,6700,2023
2023-03-25,1-AZUL,JUD,São Judas,7900,2023
2023-03-26,1-AZUL,JUD,São Judas,4700,2023
2023-03-27,1-AZUL,JUD,São Judas,14100,2023
2023-03-28,1-AZUL,JUD,São Judas,17100,2023
2023-03-29,1-AZUL,JUD,São Judas,14800,2023
2023-03-30,1-AZUL,JUD,São Judas,15100,2023
2023-03-31,1-AZUL,JUD,São Judas,14300,2023
2023-04-01,1-AZUL,JUD,São Judas,8100,2023
2023-04-02,1-AZUL,JUD,São Judas,5200,2023
2023-04-03,1-AZUL,JUD,São Judas,14500,2023
2023-04-04,1-AZUL,JUD,São Judas,15100,2023
2023-04-05,1-AZUL,JUD,São Judas,15500,2023
2023-04-06,1-AZUL,JUD,São Judas,15200,2023
2023-04-07,1-AZUL,JUD,São Judas,4600,2023
2023-04-08,1-AZUL,JUD,São Judas,6500,2023
2023-04-09,1-AZUL,JUD,São Judas,4300,2023
2023-04-10,1-AZUL,JUD,São Judas,14400,2023
2023-04-11,1-AZUL,JUD,São Judas,15000,2023
2023-04-12,1-AZUL,JUD,São Judas,15000,2023
2023-04-13,1-AZUL,JUD,São Judas,15200,2023
2023-04-14,1-AZUL,JUD,São Judas,14300,2023
2023-04-15,1-AZUL,JUD,São Judas,6800,2023
2023-04-16,1-AZUL,JUD,São Judas,5100,2023
2023-04-17,1-AZUL,JUD,São Judas,14700,2023
2023-04-18,1-AZUL,JUD,São Judas,14500,2023
2023-04-19,1-AZUL,JUD,São Judas,15500,2023
2023-04-20,1-AZUL,JUD,São Judas,15700,2023
2023-04-21,1-AZUL,JUD,São Judas,5800,2023
2023-04-22,1-AZUL,JUD,São Judas,7800,2023
2023-04-23,1-AZUL,JUD,São Judas,5200,2023
2023-04-24,1-AZUL,JUD,São Judas,15000,2023
2023-04-25,1-AZUL,JUD,São Judas,15700,2023
2023-04-26,1-AZUL,JUD,São Judas,15600,2023
2023-04-27,1-AZUL,JUD,São Judas,15700,2023
2023-04-28,1-AZUL,JUD,São Judas,17400,2023
2023-04-29,1-AZUL,JUD,São Judas,8200,2023
2023-04-30,1-AZUL,JUD,São Judas,5100,2023
2023-05-01,1-AZUL,JUD,São Judas,4700,2023
2023-05-02,1-AZUL,JUD,São Judas,15100,2023
2023-05-03,1-AZUL,JUD,São Judas,15300,2023
2023-05-04,1-AZUL,JUD,São Judas,15500,2023
2023-05-05,1-AZUL,JUD,São Judas,15400,2023
2023-05-06,1-AZUL,JUD,São Judas,8600,2023
2023-05-07,1-AZUL,JUD,São Judas,5200,2023
2023-05-08,1-AZUL,JUD,São Judas,15100,2023
2023-05-09,1-AZUL,JUD,São Judas,15000,2023
2023-05-10,1-AZUL,JUD,São Judas,14600,2023
2023-05-11,1-AZUL,JUD,São Judas,15200,2023
2023-05-12,1-AZUL,JUD,São Judas,14800,2023
2023-05-13,1-AZUL,JUD,São Judas,8200,2023
2023-05-14,1-AZUL,JUD,São Judas,4900,2023
2023-05-15,1-AZUL,JUD,São Judas,14400,2023
2023-05-16,1-AZUL,JUD,São Judas,15000,2023
2023-05-17,1-AZUL,JUD,São Judas,13800,2023
2023-05-18,1-AZUL,JUD,São Judas,15200,2023
2023-05-19,1-AZUL,JUD,São Judas,14500,2023
2023-05-20,1-AZUL,JUD,São Judas,8200,2023
2023-05-21,1-AZUL,JUD,São Judas,4900,2023
2023-05-22,1-AZUL,JUD,São Judas,14500,2023
2023-05-23,1-AZUL,JUD,São Judas,15000,2023
2023-05-24,1-AZUL,JUD,São Judas,15100,2023
2023-05-25,1-AZUL,JUD,São Judas,15300,2023
2023-05-26,1-AZUL,JUD,São Judas,14600,2023
2023-05-27,1-AZUL,JUD,São Judas,8600,2023
2023-05-28,1-AZUL,JUD,São Judas,7200,2023
2023-05-29,1-AZUL,JUD,São Judas,14100,2023
2023-05-30,1-AZUL,JUD,São Judas,14800,2023
2023-05-31,1-AZUL,JUD,São Judas,13800,2023
2023-06-01,1-AZUL,JUD,São Judas,15300,2023
2023-06-02,1-AZUL,JUD,São Judas,15200,2023
2023-06-03,1-AZUL,JUD,São Judas,8700,2023
2023-06-04,1-AZUL,JUD,São Judas,5500,2023
2023-06-05,1-AZUL,JUD,São Judas,14900,2023
2023-06-06,1-AZUL,JUD,São Judas,15500,2023
2023-06-07,1-AZUL,JUD,São Judas,16100,2023
2023-06-08,1-AZUL,JUD,São Judas,6600,2023
2023-06-09,1-AZUL,JUD,São Judas,10900,2023
2023-06-10,1-AZUL,JUD,São Judas,7900,2023
2023-06-11,1-AZUL,JUD,São Judas,5600,2023
2023-06-12,1-AZUL,JUD,São Judas,14800,2023
2023-06-13,1-AZUL,JUD,São Judas,15500,2023
2023-06-14,1-AZUL,JUD,São Judas,15100,2023
2023-06-15,1-AZUL,JUD,São Judas,15600,2023
2023-06-16,1-AZUL,JUD,São Judas,14900,2023
2023-06-17,1-AZUL,JUD,São Judas,8700,2023
2023-06-18,1-AZUL,JUD,São Judas,5400,2023
2023-06-19,1-AZUL,JUD,São Judas,14200,2023
2023-06-20,1-AZUL,JUD,São Judas,15000,2023
2023-06-21,1-AZUL,JUD,São Judas,15000,2023
2023-06-22,1-AZUL,JUD,São Judas,15300,2023
2023-06-23,1-AZUL,JUD,São Judas,14500,2023
2023-06-24,1-AZUL,JUD,São Judas,8700,2023
2023-06-25,1-AZUL,JUD,São Judas,5800,2023
2023-06-26,1-AZUL,JUD,São Judas,14100,2023
2023-06-27,1-AZUL,JUD,São Judas,15500,2023
2023-06-28,1-AZUL,JUD,São Judas,18200,2023
2023-06-29,1-AZUL,JUD,São Judas,16000,2023
2023-06-30,1-AZUL,JUD,São Judas,14900,2023
2023-07-01,1-AZUL,JUD,São Judas,8400,2023
2023-07-02,1-AZUL,JUD,São Judas,5000,2023
2023-07-03,1-AZUL,JUD,São Judas,13700,2023
2023-07-04,1-AZUL,JUD,São Judas,14200,2023
2023-07-05,1-AZUL,JUD,São Judas,14500,2023
2023-07-06,1-AZUL,JUD,São Judas,14700,2023
2023-07-07,1-AZUL,JUD,São Judas,14500,2023
2023-07-08,1-AZUL,JUD,São Judas,8400,2023
2023-07-09,1-AZUL,JUD,São Judas,4300,2023
2023-07-10,1-AZUL,JUD,São Judas,13300,2023
2023-07-11,1-AZUL,JUD,São Judas,14400,2023
2023-07-12,1-AZUL,JUD,São Judas,14200,2023
2023-07-13,1-AZUL,JUD,São Judas,14300,2023
2023-07-14,1-AZUL,JUD,São Judas,13700,2023
2023-07-15,1-AZUL,JUD,São Judas,8100,2023
2023-07-16,1-AZUL,JUD,São Judas,5100,2023
2023-07-17,1-AZUL,JUD,São Judas,13400,2023
2023-07-18,1-AZUL,JUD,São Judas,13700,2023
2023-07-19,1-AZUL,JUD,São Judas,14600,2023
2023-07-20,1-AZUL,JUD,São Judas,14100,2023
2023-07-21,1-AZUL,JUD,São Judas,14100,2023
2023-07-22,1-AZUL,JUD,São Judas,8200,2023
2023-07-23,1-AZUL,JUD,São Judas,5100,2023
2023-07-24,1-AZUL,JUD,São Judas,13500,2023
2023-07-25,1-AZUL,JUD,São Judas,14600,2023
2023-07-26,1-AZUL,JUD,São Judas,14600,2023
2023-07-27,1-AZUL,JUD,São Judas,15300,2023
2023-07-28,1-AZUL,JUD,São Judas,17000,2023
2023-07-29,1-AZUL,JUD,São Judas,8700,2023
2023-07-30,1-AZUL,JUD,São Judas,5600,2023
2023-07-31,1-AZUL,JUD,São Judas,14100,2023
2023-08-01,1-AZUL,JUD,São Judas,15000,2023
2023-08-02,1-AZUL,JUD,São Judas,15000,2023
2023-08-03,1-AZUL,JUD,São Judas,15300,2023
2023-08-04,1-AZUL,JUD,São Judas,15100,2023
2023-08-05,1-AZUL,JUD,São Judas,8600,2023
2023-08-06,1-AZUL,JUD,São Judas,5200,2023
2023-08-07,1-AZUL,JUD,São Judas,14700,2023
2023-08-08,1-AZUL,JUD,São Judas,15800,2023
2023-08-09,1-AZUL,JUD,São Judas,16400,2023
2023-08-10,1-AZUL,JUD,São Judas,16400,2023
2023-08-11,1-AZUL,JUD,São Judas,14900,2023
2023-08-12,1-AZUL,JUD,São Judas,8100,2023
2023-08-13,1-AZUL,JUD,São Judas,4400,2023
