data,linha,sigla,estacao,fluxo
2025-10-26,1-AZUL,VMN,Vila Mariana,5100
2025-10-27,1-AZUL,VMN,Vila Mariana,18600
2025-10-28,1-AZUL,VMN,Vila Mariana,20400
2025-10-29,1-AZUL,VMN,Vila Mariana,19500
2025-10-30,1-AZUL,VMN,Vila Mariana,20700
2025-10-31,1-AZUL,VMN,Vila Mariana,19500
2025-11-01,1-AZUL,VMN,Vila Mariana,9800
2025-11-02,1-AZUL,VMN,Vila Mariana,4000
2025-11-03,1-AZUL,VMN,Vila Mariana,19400
2025-11-04,1-AZUL,VMN,Vila Mariana,20900
2025-11-05,1-AZUL,VMN,Vila Mariana,20800
2025-11-06,1-AZUL,VMN,Vila Mariana,21000
2025-11-07,1-AZUL,VMN,Vila Mariana,19600
2025-11-08,1-AZUL,VMN,Vila Mariana,10000
2025-11-09,1-AZUL,VMN,Vila Mariana,7200
2025-11-10,1-AZUL,VMN,Vila Mariana,19500
2025-11-11,1-AZUL,VMN,Vila Mariana,20600
2025-11-12,1-AZUL,VMN,Vila Mariana,20900
2025-11-13,1-AZUL,VMN,Vila Mariana,21500
2025-11-14,1-AZUL,VMN,Vila Mariana,19900
2025-11-15,1-AZUL,VMN,Vila Mariana,8000
2025-11-16,1-AZUL,VMN,Vila Mariana,6800
2025-11-17,1-AZUL,VMN,Vila Mariana,18900
2025-11-18,1-AZUL,VMN,Vila Mariana,20400
2025-11-19,1-AZUL,VMN,Vila Mariana,19800
2025-11-20,1-AZUL,VMN,Vila Mariana,7000
2025-11-21,1-AZUL,VMN,Vila Mariana,11900
2025-11-22,1-AZUL,VMN,Vila Mariana,8800
2025-11-23,1-AZUL,VMN,Vila Mariana,5600
2025-11-24,1-AZUL,VMN,Vila Mariana,18100
2025-11-25,1-AZUL,VMN,Vila Mariana,19700
2025-11-26,1-AZUL,VMN,Vila Mariana,20100
2025-11-27,1-AZUL,VMN,Vila Mariana,20200
2025-11-28,1-AZUL,VMN,Vila Mariana,19500
2025-11-29,1-AZUL,VMN,Vila Mariana,10600
2025-11-30,1-AZUL,VMN,Vila Mariana,5800
2025-12-01,1-AZUL,VMN,Vila Mariana,17600
2025-12-02,1-AZUL,VMN,Vila Mariana,19800
2025-12-03,1-AZUL,VMN,Vila Mariana,19800
2025-12-04,1-AZUL,VMN,Vila Mariana,20300
2025-12-05,1-AZUL,VMN,Vila Mariana,19900
2025-12-06,1-AZUL,VMN,Vila Mariana,11200
2025-12-07,1-AZUL,VMN,Vila Mariana,7300
2025-12-08,1-AZUL,VMN,Vila Mariana,17600
2025-12-09,1-AZUL,VMN,Vila Mariana,19500
2025-12-10,1-AZUL,VMN,Vila Mariana,18700
2025-12-11,1-AZUL,VMN,Vila Mariana,19100
2025-12-12,1-AZUL,VMN,Vila Mariana,18500
2025-12-13,1-AZUL,VMN,Vila Mariana,10400
2025-12-14,1-AZUL,VMN,Vila Mariana,6200
2025-12-15,1-AZUL,VMN,Vila Mariana,15900
2025-12-16,1-AZUL,VMN,Vila Mariana,16600
2025-12-17,1-AZUL,VMN,Vila Mariana,16300
2025-12-18,1-AZUL,VMN,Vila Mariana,16100
2025-12-19,1-AZUL,VMN,Vila Mariana,15400
2025-12-20,1-AZUL,VMN,Vila Mariana,9500
2025-12-21,1-AZUL,VMN,Vila Mariana,5300
2025-12-22,1-AZUL,VMN,Vila Mariana,11700
2025-12-23,1-AZUL,VMN,Vila Mariana,11000
2025-12-24,1-AZUL,VMN,Vila Mariana,5400
2025-12-25,1-AZUL,VMN,Vila Mariana,2400
2025-12-26,1-AZUL,VMN,Vila Mariana,7400
2025-12-27,1-AZUL,VMN,Vila Mariana,5600
2025-12-28,1-AZUL,VMN,Vila Mariana,3800
2025-12-29,1-AZUL,VMN,Vila Mariana,8700
2025-12-30,1-AZUL,VMN,Vila Mariana,8200
2025-12-31,1-AZUL,VMN,Vila Mariana,5200
2025-01-01,1-AZUL,ANR,Ana Rosa,2800
2025-01-02,1-AZUL,ANR,Ana Rosa,10100
2025-01-03,1-AZUL,ANR,Ana Rosa,11500
2025-01-04,1-AZUL,ANR,Ana Rosa,9300
2025-01-05,1-AZUL,ANR,Ana Rosa,5800
2025-01-06,1-AZUL,ANR,Ana Rosa,14800
2025-01-07,1-AZUL,ANR,Ana Rosa,16000
2025-01-08,1-AZUL,ANR,Ana Rosa,16400
2025-01-09,1-AZUL,ANR,Ana Rosa,16400
2025-01-10,1-AZUL,ANR,Ana Rosa,16500
2025-01-11,1-AZUL,ANR,Ana Rosa,11500
2025-01-12,1-AZUL,ANR,Ana Rosa,6200
2025-01-13,1-AZUL,ANR,Ana Rosa,16100
2025-01-14,1-AZUL,ANR,Ana Rosa,17500
2025-01-15,1-AZUL,ANR,Ana Rosa,17800
2025-01-16,1-AZUL,ANR,Ana Rosa,17600
2025-01-17,1-AZUL,ANR,Ana Rosa,17100
2025-01-18,1-AZUL,ANR,Ana Rosa,11800
2025-01-19,1-AZUL,ANR,Ana Rosa,6500
2025-01-20,1-AZUL,ANR,Ana Rosa,16900
2025-01-21,1-AZUL,ANR,Ana Rosa,18100
2025-01-22,1-AZUL,ANR,Ana Rosa,18500
2025-01-23,1-AZUL,ANR,Ana Rosa,18600
2025-01-24,1-AZUL,ANR,Ana Rosa,17300
2025-01-25,1-AZUL,ANR,Ana Rosa,9500
2025-01-26,1-AZUL,ANR,Ana Rosa,6000
2025-01-27,1-AZUL,ANR,Ana Rosa,17500
2025-01-28,1-AZUL,ANR,Ana Rosa,19400
2025-01-29,1-AZUL,ANR,Ana Rosa,18700
2025-01-30,1-AZUL,ANR,Ana Rosa,19100
2025-01-31,1-AZUL,ANR,Ana Rosa,18600
2025-02-01,1-AZUL,ANR,Ana Rosa,11700
2025-02-02,1-AZUL,ANR,Ana Rosa,6000
2025-02-03,1-AZUL,ANR,Ana Rosa,18100
2025-02-04,1-AZUL,ANR,Ana Rosa,20400
2025-02-05,1-AZUL,ANR,Ana Rosa,20500
2025-02-06,1-AZUL,ANR,Ana Rosa,21000
2025-02-07,1-AZUL,ANR,Ana Rosa,19900
2025-02-08,1-AZUL,ANR,Ana Rosa,13300
2025-02-09,1-AZUL,ANR,Ana Rosa,7000
2025-02-10,1-AZUL,ANR,Ana Rosa,19200
2025-02-11,1-AZUL,ANR,Ana Rosa,21100
2025-02-12,1-AZUL,ANR,Ana Rosa,21300
2025-02-13,1-AZUL,ANR,Ana Rosa,21600
2025-02-14,1-AZUL,ANR,Ana Rosa,20100
2025-02-15,1-AZUL,ANR,Ana Rosa,12400
2025-02-16,1-AZUL,ANR,Ana Rosa,6600
2025-02-17,1-AZUL,ANR,Ana Rosa,18800
2025-02-18,1-AZUL,ANR,Ana Rosa,21100
2025-02-19,1-AZUL,ANR,Ana Rosa,21700
2025-02-20,1-AZUL,ANR,Ana Rosa,21900
2025-02-21,1-AZUL,ANR,Ana Rosa,20800
2025-02-22,1-AZUL,ANR,Ana Rosa,14100
2025-02-23,1-AZUL,ANR,Ana Rosa,5900
2025-02-24,1-AZUL,ANR,Ana Rosa,21000
2025-02-25,1-AZUL,ANR,Ana Rosa,22500
2025-02-26,1-AZUL,ANR,Ana Rosa,22500
2025-02-27,1-AZUL,ANR,Ana Rosa,22600
2025-02-28,1-AZUL,ANR,Ana Rosa,20800
2025-03-01,1-AZUL,ANR,Ana Rosa,13300
2025-03-02,1-AZUL,ANR,Ana Rosa,8100
2025-03-03,1-AZUL,ANR,Ana Rosa,12000
2025-03-04,1-AZUL,ANR,Ana Rosa,9600
2025-03-05,1-AZUL,ANR,Ana Rosa,16200
2025-03-06,1-AZUL,ANR,Ana Rosa,21400
2025-03-07,1-AZUL,ANR,Ana Rosa,20900
2025-03-08,1-AZUL,ANR,Ana Rosa,14400
2025-03-09,1-AZUL,ANR,Ana Rosa,8300
2025-03-10,1-AZUL,ANR,Ana Rosa,21100
2025-03-11,1-AZUL,ANR,Ana Rosa,22400
2025-03-12,1-AZUL,ANR,Ana Rosa,22500
2025-03-13,1-AZUL,ANR,Ana Rosa,22500
2025-03-14,1-AZUL,ANR,Ana Rosa,21600
2025-03-15,1-AZUL,ANR,Ana Rosa,13600
2025-03-16,1-AZUL,ANR,Ana Rosa,7000
2025-03-17,1-AZUL,ANR,Ana Rosa,20800
2025-03-18,1-AZUL,ANR,Ana Rosa,21900
2025-03-19,1-AZUL,ANR,Ana Rosa,22500
2025-03-20,1-AZUL,ANR,Ana Rosa,22800
2025-03-21,1-AZUL,ANR,Ana Rosa,21500
2025-03-22,1-AZUL,ANR,Ana Rosa,13700
2025-03-23,1-AZUL,ANR,Ana Rosa,6500
2025-03-24,1-AZUL,ANR,Ana Rosa,20600
2025-03-25,1-AZUL,ANR,Ana Rosa,22500
2025-03-26,1-AZUL,ANR,Ana Rosa,22100
2025-03-27,1-AZUL,ANR,Ana Rosa,22900
2025-03-28,1-AZUL,ANR,Ana Rosa,21500
2025-03-29,1-AZUL,ANR,Ana Rosa,14300
2025-03-30,1-AZUL,ANR,Ana Rosa,7600
2025-03-31,1-AZUL,ANR,Ana Rosa,20400
2025-04-01,1-AZUL,ANR,Ana Rosa,22300
2025-04-02,1-AZUL,ANR,Ana Rosa,22700
2025-04-03,1-AZUL,ANR,Ana Rosa,22000
2025-04-04,1-AZUL,ANR,Ana Rosa,21200
2025-04-05,1-AZUL,ANR,Ana Rosa,13600
2025-04-06,1-AZUL,ANR,Ana Rosa,7700
2025-04-07,1-AZUL,ANR,Ana Rosa,20900
2025-04-08,1-AZUL,ANR,Ana Rosa,22700
2025-04-09,1-AZUL,ANR,Ana Rosa,22600
2025-04-10,1-AZUL,ANR,Ana Rosa,22000
2025-04-11,1-AZUL,ANR,Ana Rosa,21900
2025-04-12,1-AZUL,ANR,Ana Rosa,14900
2025-04-13,1-AZUL,ANR,Ana Rosa,7500
2025-04-14,1-AZUL,ANR,Ana Rosa,20500
2025-04-15,1-AZUL,ANR,Ana Rosa,22400
2025-04-16,1-AZUL,ANR,Ana Rosa,22400
2025-04-17,1-AZUL,ANR,Ana Rosa,20200
2025-04-18,1-AZUL,ANR,Ana Rosa,5900
2025-04-19,1-AZUL,ANR,Ana Rosa,9400
2025-04-20,1-AZUL,ANR,Ana Rosa,5500
2025-04-21,1-AZUL,ANR,Ana Rosa,6500
2025-04-22,1-AZUL,ANR,Ana Rosa,21300
2025-04-23,1-AZUL,ANR,Ana Rosa,22200
2025-04-24,1-AZUL,ANR,Ana Rosa,22500
2025-04-25,1-AZUL,ANR,Ana Rosa,21400
2025-04-26,1-AZUL,ANR,Ana Rosa,14200
2025-04-27,1-AZUL,ANR,Ana Rosa,7300
2025-04-28,1-AZUL,ANR,Ana Rosa,21000
2025-04-29,1-AZUL,ANR,Ana Rosa,23000
2025-04-30,1-AZUL,ANR,Ana Rosa,21800
2025-05-01,1-AZUL,ANR,Ana Rosa,6300
2025-05-02,1-AZUL,ANR,Ana Rosa,17100
2025-05-03,1-AZUL,ANR,Ana Rosa,12500
2025-05-04,1-AZUL,ANR,Ana Rosa,7100
2025-05-05,1-AZUL,ANR,Ana Rosa,21100
2025-05-06,1-AZUL,ANR,Ana Rosa,23000
2025-05-07,1-AZUL,ANR,Ana Rosa,23000
2025-05-08,1-AZUL,ANR,Ana Rosa,22800
2025-05-09,1-AZUL,ANR,Ana Rosa,21700
2025-05-10,1-AZUL,ANR,Ana Rosa,12800
2025-05-11,1-AZUL,ANR,Ana Rosa,5800
2025-05-12,1-AZUL,ANR,Ana Rosa,20400
2025-05-13,1-AZUL,ANR,Ana Rosa,22300
2025-05-14,1-AZUL,ANR,Ana Rosa,22200
2025-05-15,1-AZUL,ANR,Ana Rosa,21600
2025-05-16,1-AZUL,ANR,Ana Rosa,21300
2025-05-17,1-AZUL,ANR,Ana Rosa,14000
2025-05-18,1-AZUL,ANR,Ana Rosa,7800
2025-05-19,1-AZUL,ANR,Ana Rosa,20400
2025-05-20,1-AZUL,ANR,Ana Rosa,22300
2025-05-21,1-AZUL,ANR,Ana Rosa,22300
2025-05-22,1-AZUL,ANR,Ana Rosa,21700
2025-05-23,1-AZUL,ANR,Ana Rosa,20800
2025-05-24,1-AZUL,ANR,Ana Rosa,13800
2025-05-25,1-AZUL,ANR,Ana Rosa,7700
2025-05-26,1-AZUL,ANR,Ana Rosa,20200
2025-05-27,1-AZUL,ANR,Ana Rosa,22300
2025-05-28,1-AZUL,ANR,Ana Rosa,22200
2025-05-29,1-AZUL,ANR,Ana Rosa,21600
2025-05-30,1-AZUL,ANR,Ana Rosa,21100
2025-05-31,1-AZUL,ANR,Ana Rosa,13500
2025-06-01,1-AZUL,ANR,Ana Rosa,6800
2025-06-02,1-AZUL,ANR,Ana Rosa,20300
2025-06-03,1-AZUL,ANR,Ana Rosa,21800
2025-06-04,1-AZUL,ANR,Ana Rosa,22500
2025-06-05,1-AZUL,ANR,Ana Rosa,22300
2025-06-06,1-AZUL,ANR,Ana Rosa,20900
2025-06-07,1-AZUL,ANR,Ana Rosa,15300
2025-06-08,1-AZUL,ANR,Ana Rosa,6600
2025-06-09,1-AZUL,ANR,Ana Rosa,19500
2025-06-10,1-AZUL,ANR,Ana Rosa,21900
2025-06-11,1-AZUL,ANR,Ana Rosa,21500
2025-06-12,1-AZUL,ANR,Ana Rosa,21500
2025-06-13,1-AZUL,ANR,Ana Rosa,20400
2025-06-14,1-AZUL,ANR,Ana Rosa,13900
2025-06-15,1-AZUL,ANR,Ana Rosa,6700
2025-06-16,1-AZUL,ANR,Ana Rosa,20000
2025-06-17,1-AZUL,ANR,Ana Rosa,22100
2025-06-18,1-AZUL,ANR,Ana Rosa,22000
2025-06-19,1-AZUL,ANR,Ana Rosa,8500
2025-06-20,1-AZUL,ANR,Ana Rosa,16600
2025-06-21,1-AZUL,ANR,Ana Rosa,12000
2025-06-22,1-AZUL,ANR,Ana Rosa,6900
2025-06-23,1-AZUL,ANR,Ana Rosa,19100
2025-06-24,1-AZUL,ANR,Ana Rosa,20600
2025-06-25,1-AZUL,ANR,Ana Rosa,20400
2025-06-26,1-AZUL,ANR,Ana Rosa,21200
2025-06-27,1-AZUL,ANR,Ana Rosa,19700
2025-06-28,1-AZUL,ANR,Ana Rosa,13500
2025-06-29,1-AZUL,ANR,Ana Rosa,7600
2025-06-30,1-AZUL,ANR,Ana Rosa,17500
2025-07-01,1-AZUL,ANR,Ana Rosa,18300
2025-07-02,1-AZUL,ANR,Ana Rosa,18100
2025-07-03,1-AZUL,ANR,Ana Rosa,18200
2025-07-04,1-AZUL,ANR,Ana Rosa,17600
2025-07-05,1-AZUL,ANR,Ana Rosa,12300
2025-07-06,1-AZUL,ANR,Ana Rosa,6400
2025-07-07,1-AZUL,ANR,Ana Rosa,16400
2025-07-08,1-AZUL,ANR,Ana Rosa,19100
2025-07-09,1-AZUL,ANR,Ana Rosa,9200
2025-07-10,1-AZUL,ANR,Ana Rosa,18700
2025-07-11,1-AZUL,ANR,Ana Rosa,17300
2025-07-12,1-AZUL,ANR,Ana Rosa,11800
2025-07-13,1-AZUL,ANR,Ana Rosa,6700
2025-07-14,1-AZUL,ANR,Ana Rosa,17400
2025-07-15,1-AZUL,ANR,Ana Rosa,17800
2025-07-16,1-AZUL,ANR,Ana Rosa,19100
2025-07-17,1-AZUL,ANR,Ana Rosa,19400
2025-07-18,1-AZUL,ANR,Ana Rosa,18400
2025-07-19,1-AZUL,ANR,Ana Rosa,12900
2025-07-20,1-AZUL,ANR,Ana Rosa,6600
2025-07-21,1-AZUL,ANR,Ana Rosa,16200
2025-07-22,1-AZUL,ANR,Ana Rosa,18000
2025-07-23,1-AZUL,ANR,Ana Rosa,19600
2025-07-24,1-AZUL,ANR,Ana Rosa,19400
2025-07-25,1-AZUL,ANR,Ana Rosa,18200
2025-07-26,1-AZUL,ANR,Ana Rosa,13000
2025-07-27,1-AZUL,ANR,Ana Rosa,6800
2025-07-28,1-AZUL,ANR,Ana Rosa,17400
2025-07-29,1-AZUL,ANR,Ana Rosa,19700
2025-07-30,1-AZUL,ANR,Ana Rosa,16500
2025-07-31,1-AZUL,ANR,Ana Rosa,21100
2025-08-01,1-AZUL,ANR,Ana Rosa,17900
2025-08-02,1-AZUL,ANR,Ana Rosa,13400
2025-08-03,1-AZUL,ANR,Ana Rosa,7500
2025-08-04,1-AZUL,ANR,Ana Rosa,19000
2025-08-05,1-AZUL,ANR,Ana Rosa,22100
2025-08-06,1-AZUL,ANR,Ana Rosa,21600
2025-08-07,1-AZUL,ANR,Ana Rosa,21100
2025-08-08,1-AZUL,ANR,Ana Rosa,21000
2025-08-09,1-AZUL,ANR,Ana Rosa,13300
2025-08-10,1-AZUL,ANR,Ana Rosa,5800
2025-08-11,1-AZUL,ANR,Ana Rosa,19000
2025-08-12,1-AZUL,ANR,Ana Rosa,21000
2025-08-13,1-AZUL,ANR,Ana Rosa,22800
2025-08-14,1-AZUL,ANR,Ana Rosa,22200
2025-08-15,1-AZUL,ANR,Ana Rosa,21600
2025-08-16,1-AZUL,ANR,Ana Rosa,14000
2025-08-17,1-AZUL,ANR,Ana Rosa,7300
2025-08-18,1-AZUL,ANR,Ana Rosa,20500
2025-08-19,1-AZUL,ANR,Ana Rosa,22400
2025-08-20,1-AZUL,ANR,Ana Rosa,22700
2025-08-21,1-AZUL,ANR,Ana Rosa,21300
2025-08-22,1-AZUL,ANR,Ana Rosa,20600
2025-08-23,1-AZUL,ANR,Ana Rosa,14100
2025-08-24,1-AZUL,ANR,Ana Rosa,7200
2025-08-25,1-AZUL,ANR,Ana Rosa,20800
2025-08-26,1-AZUL,ANR,Ana Rosa,22300
2025-08-27,1-AZUL,ANR,Ana Rosa,22300
2025-08-28,1-AZUL,ANR,Ana Rosa,22600
2025-08-29,1-AZUL,ANR,Ana Rosa,20900
2025-08-30,1-AZUL,ANR,Ana Rosa,13600
2025-08-31,1-AZUL,ANR,Ana Rosa,6900
2025-09-01,1-AZUL,ANR,Ana Rosa,20200
2025-09-02,1-AZUL,ANR,Ana Rosa,22300
2025-09-03,1-AZUL,ANR,Ana Rosa,22100
2025-09-04,1-AZUL,ANR,Ana Rosa,22500
2025-09-05,1-AZUL,ANR,Ana Rosa,20300
2025-09-06,1-AZUL,ANR,Ana Rosa,13800
2025-09-07,1-AZUL,ANR,Ana Rosa,7100
2025-09-08,1-AZUL,ANR,Ana Rosa,20700
2025-09-09,1-AZUL,ANR,Ana Rosa,22400
2025-09-10,1-AZUL,ANR,Ana Rosa,22400
2025-09-11,1-AZUL,ANR,Ana Rosa,22500
2025-09-12,1-AZUL,ANR,Ana Rosa,21300
2025-09-13,1-AZUL,ANR,Ana Rosa,14300
2025-09-14,1-AZUL,ANR,Ana Rosa,7800
2025-09-15,1-AZUL,ANR,Ana Rosa,20400
2025-09-16,1-AZUL,ANR,Ana Rosa,22100
2025-09-17,1-AZUL,ANR,Ana Rosa,22300
2025-09-18,1-AZUL,ANR,Ana Rosa,22200
2025-09-19,1-AZUL,ANR,Ana Rosa,21200
2025-09-20,1-AZUL,ANR,Ana Rosa,14100
2025-09-21,1-AZUL,ANR,Ana Rosa,8000
2025-09-22,1-AZUL,ANR,Ana Rosa,18400
2025-09-23,1-AZUL,ANR,Ana Rosa,21800
2025-09-24,1-AZUL,ANR,Ana Rosa,22100
2025-09-25,1-AZUL,ANR,Ana Rosa,22000
2025-09-26,1-AZUL,ANR,Ana Rosa,21000
2025-09-27,1-AZUL,ANR,Ana Rosa,13200
2025-09-28,1-AZUL,ANR,Ana Rosa,7100
2025-09-29,1-AZUL,ANR,Ana Rosa,20900
2025-09-30,1-AZUL,ANR,Ana Rosa,22100
2025-10-01,1-AZUL,ANR,Ana Rosa,22300
2025-10-02,1-AZUL,ANR,Ana Rosa,22100
2025-10-03,1-AZUL,ANR,Ana Rosa,21200
2025-10-04,1-AZUL,ANR,Ana Rosa,13500
2025-10-05,1-AZUL,ANR,Ana Rosa,7500
2025-10-06,1-AZUL,ANR,Ana Rosa,20500
2025-10-07,1-AZUL,ANR,Ana Rosa,22100
2025-10-08,1-AZUL,ANR,Ana Rosa,21900
2025-10-09,1-AZUL,ANR,Ana Rosa,21700
2025-10-10,1-AZUL,ANR,Ana Rosa,19800
2025-10-11,1-AZUL,ANR,Ana Rosa,13300
2025-10-12,1-AZUL,ANR,Ana Rosa,6600
2025-10-13,1-AZUL,ANR,Ana Rosa,19800
2025-10-14,1-AZUL,ANR,Ana Rosa,22100
2025-10-15,1-AZUL,ANR,Ana Rosa,21200
2025-10-16,1-AZUL,ANR,Ana Rosa,22300
2025-10-17,1-AZUL,ANR,Ana Rosa,20900
2025-10-18,1-AZUL,ANR,Ana Rosa,13000
2025-10-19,1-AZUL,ANR,Ana Rosa,6800
2025-10-20,1-AZUL,ANR,Ana Rosa,20000
2025-10-21,1-AZUL,ANR,Ana Rosa,22000
2025-10-22,1-AZUL,ANR,Ana Rosa,22000
2025-10-23,1-AZUL,ANR,Ana Rosa,22300
2025-10-24,1-AZUL,ANR,Ana Rosa,21300
2025-10-25,1-AZUL,ANR,Ana Rosa,13700
2025-10-26,1-AZUL,ANR,Ana Rosa,7000
2025-10-27,1-AZUL,ANR,Ana Rosa,18700
2025-10-28,1-AZUL,ANR,Ana Rosa,21400
2025-10-29,1-AZUL,ANR,Ana Rosa,20900
2025-10-30,1-AZUL,ANR,Ana Rosa,21700
2025-10-31,1-AZUL,ANR,Ana Rosa,20100
2025-11-01,1-AZUL,ANR,Ana Rosa,13200
2025-11-02,1-AZUL,ANR,Ana Rosa,5700
2025-11-03,1-AZUL,ANR,Ana Rosa,20400
2025-11-04,1-AZUL,ANR,Ana Rosa,22000
2025-11-05,1-AZUL,ANR,Ana Rosa,21900
2025-11-06,1-AZUL,ANR,Ana Rosa,22400
2025-11-07,1-AZUL,ANR,Ana Rosa,21600
2025-11-08,1-AZUL,ANR,Ana Rosa,12600
2025-11-09,1-AZUL,ANR,Ana Rosa,8400
2025-11-10,1-AZUL,ANR,Ana Rosa,20800
2025-11-11,1-AZUL,ANR,Ana Rosa,21900
2025-11-12,1-AZUL,ANR,Ana Rosa,21800
2025-11-13,1-AZUL,ANR,Ana Rosa,21900
2025-11-14,1-AZUL,ANR,Ana Rosa,20800
2025-11-15,1-AZUL,ANR,Ana Rosa,10700
2025-11-16,1-AZUL,ANR,Ana Rosa,7700
2025-11-17,1-AZUL,ANR,Ana Rosa,19400
2025-11-18,1-AZUL,ANR,Ana Rosa,21600
2025-11-19,1-AZUL,ANR,Ana Rosa,21800
2025-11-20,1-AZUL,ANR,Ana Rosa,9500
2025-11-21,1-AZUL,ANR,Ana Rosa,16100
2025-11-22,1-AZUL,ANR,Ana Rosa,11600
2025-11-23,1-AZUL,ANR,Ana Rosa,7800
2025-11-24,1-AZUL,ANR,Ana Rosa,19400
2025-11-25,1-AZUL,ANR,Ana Rosa,21500
2025-11-26,1-AZUL,ANR,Ana Rosa,21200
2025-11-27,1-AZUL,ANR,Ana Rosa,21600
2025-11-28,1-AZUL,ANR,Ana Rosa,20600
2025-11-29,1-AZUL,ANR,Ana Rosa,14500
2025-11-30,1-AZUL,ANR,Ana Rosa,7700
2025-12-01,1-AZUL,ANR,Ana Rosa,20200
2025-12-02,1-AZUL,ANR,Ana Rosa,22500
2025-12-03,1-AZUL,ANR,Ana Rosa,22200
2025-12-04,1-AZUL,ANR,Ana Rosa,22400
2025-12-05,1-AZUL,ANR,Ana Rosa,21900
2025-12-06,1-AZUL,ANR,Ana Rosa,15100
2025-12-07,1-AZUL,ANR,Ana Rosa,8900
2025-12-08,1-AZUL,ANR,Ana Rosa,19000
2025-12-09,1-AZUL,ANR,Ana Rosa,21000
2025-12-10,1-AZUL,ANR,Ana Rosa,21100
2025-12-11,1-AZUL,ANR,Ana Rosa,21300
2025-12-12,1-AZUL,ANR,Ana Rosa,20500
2025-12-13,1-AZUL,ANR,Ana Rosa,13500
2025-12-14,1-AZUL,ANR,Ana Rosa,8000
2025-12-15,1-AZUL,ANR,Ana Rosa,18900
2025-12-16,1-AZUL,ANR,Ana Rosa,20100
2025-12-17,1-AZUL,ANR,Ana Rosa,19600
2025-12-18,1-AZUL,ANR,Ana Rosa,19700
2025-12-19,1-AZUL,ANR,Ana Rosa,18300
2025-12-20,1-AZUL,ANR,Ana Rosa,13200
2025-12-21,1-AZUL,ANR,Ana Rosa,7700
2025-12-22,1-AZUL,ANR,Ana Rosa,14800
2025-12-23,1-AZUL,ANR,Ana Rosa,14200
2025-12-24,1-AZUL,ANR,Ana Rosa,7300
2025-12-25,1-AZUL,ANR,Ana Rosa,2900
2025-12-26,1-AZUL,ANR,Ana Rosa,11000
2025-12-27,1-AZUL,ANR,Ana Rosa,8700
2025-12-28,1-AZUL,ANR,Ana Rosa,5600
2025-12-29,1-AZUL,ANR,Ana Rosa,11200
2025-12-30,1-AZUL,ANR,Ana Rosa,10500
2025-12-31,1-AZUL,ANR,Ana Rosa,6200
2025-01-01,1-AZUL,PSO,Paraíso,3000
2025-01-02,1-AZUL,PSO,Paraíso,10100
2025-01-03,1-AZUL,PSO,Paraíso,11400
2025-01-04,1-AZUL,PSO,Paraíso,8800
2025-01-05,1-AZUL,PSO,Paraíso,5000
2025-01-06,1-AZUL,PSO,Paraíso,15000
2025-01-07,1-AZUL,PSO,Paraíso,16500
2025-01-08,1-AZUL,PSO,Paraíso,16900
2025-01-09,1-AZUL,PSO,Paraíso,16700
2025-01-10,1-AZUL,PSO,Paraíso,16300
2025-01-11,1-AZUL,PSO,Paraíso,10700
2025-01-12,1-AZUL,PSO,Paraíso,5600
2025-01-13,1-AZUL,PSO,Paraíso,17000
2025-01-14,1-AZUL,PSO,Paraíso,17500
2025-01-15,1-AZUL,PSO,Paraíso,18200
2025-01-16,1-AZUL,PSO,Paraíso,16200
2025-01-17,1-AZUL,PSO,Paraíso,15200
2025-01-18,1-AZUL,PSO,Paraíso,9700
2025-01-19,1-AZUL,PSO,Paraíso,4800
2025-01-20,1-AZUL,PSO,Paraíso,17500
2025-01-21,1-AZUL,PSO,Paraíso,16900
2025-01-22,1-AZUL,PSO,Paraíso,18600
2025-01-23,1-AZUL,PSO,Paraíso,18200
2025-01-24,1-AZUL,PSO,Paraíso,17000
2025-01-25,1-AZUL,PSO,Paraíso,8500
2025-01-26,1-AZUL,PSO,Paraíso,5300
2025-01-27,1-AZUL,PSO,Paraíso,17100
2025-01-28,1-AZUL,PSO,Paraíso,19200
2025-01-29,1-AZUL,PSO,Paraíso,18000
2025-01-30,1-AZUL,PSO,Paraíso,17900
2025-01-31,1-AZUL,PSO,Paraíso,17300
2025-02-01,1-AZUL,PSO,Paraíso,10800
2025-02-02,1-AZUL,PSO,Paraíso,5400
2025-02-03,1-AZUL,PSO,Paraíso,18700
2025-02-04,1-AZUL,PSO,Paraíso,20600
2025-02-05,1-AZUL,PSO,Paraíso,20800
2025-02-06,1-AZUL,PSO,Paraíso,21400
2025-02-07,1-AZUL,PSO,Paraíso,19400
2025-02-08,1-AZUL,PSO,Paraíso,11400
2025-02-09,1-AZUL,PSO,Paraíso,5800
2025-02-10,1-AZUL,PSO,Paraíso,20900
2025-02-11,1-AZUL,PSO,Paraíso,23300
2025-02-12,1-AZUL,PSO,Paraíso,22000
2025-02-13,1-AZUL,PSO,Paraíso,22900
2025-02-14,1-AZUL,PSO,Paraíso,20600
2025-02-15,1-AZUL,PSO,Paraíso,11600
2025-02-16,1-AZUL,PSO,Paraíso,5500
2025-02-17,1-AZUL,PSO,Paraíso,22100
2025-02-18,1-AZUL,PSO,Paraíso,23800
2025-02-19,1-AZUL,PSO,Paraíso,23300
2025-02-20,1-AZUL,PSO,Paraíso,23400
2025-02-21,1-AZUL,PSO,Paraíso,20600
2025-02-22,1-AZUL,PSO,Paraíso,12600
